key;message_id;scope;source_type;source_locator;classification;active_in_app;source_hash;source_de;protected_tokens;notes;en;ro;el;es;fr
runtime.global.9ffbaf68;msg_9ffbaf681396930c;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;9ffbaf681396930c00a1bc7f51158cc87e49fdc29ea42cd68415b31d173b8660;Labor Kontrollen/Analytik;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a0087e3b;msg_a0087e3b34185869;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a0087e3b34185869a5df5c51828240824a986e674525e34b749f01215acbac98;Forschung Rollen/Autorenschaft;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a01a79fc;msg_a01a79fcac50d06c;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a01a79fcac50d06c5c44600ca9aeb2c134ef82ebeaa68def5c203b02fa4c48fa;Hotspots und relevante Treiber in soliden Tumoren;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a09cd262;msg_a09cd2628bafce39;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a09cd2628bafce39a51a8e8b184bfcba8cd00e81836584a0699142a4ac6cd47f;Rückverfolgbarkeit von Auswertungsschritten und Datenbank-/Pipelineversion fehlt.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a0bc1bda;msg_a0bc1bda96cb18c2;runtime_ui;javascript_literal;script[0] line 2210 global/string;translatable;True;a0bc1bda96cb18c2ad767cbd5cb770aeeb9987181557b177800b8395a4a06543;5. Methoden / Aktionen;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a12e6947;msg_a12e6947f8ad97d8;runtime_ui;javascript_literal;"script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; +11 more";translatable;True;a12e6947f8ad97d8ffd1c6beb87fa5edb09f799904f6ad7753933a9f458d65a2;Gut: Das macht die Fragestellung prüfbar.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a1801e53;msg_a1801e538416051a;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a1801e538416051ad8b2395361838d5f3d6db599ff9f2dc6243f916dc0429a57;Optimale Lösung: Risikobasiert stoppen/klären/dokumentieren und erst nach belastbarer Bewertung freigeben: Methodengrenze erkennen;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a18e1692;msg_a18e16922a8ecea1;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a18e16922a8ecea1aeafd10c1d8d8833430a67ad7ebbd1c34c76cabd4e0461f7;Integrierte Interpretation vollständig: RNA-NGS/FISH ergänzen Die gewählten Methoden beantworten die Kernfrage mit angemessener Aussagekraft und Limitationen.;FISH | NGS | RNA | RNA-NGS;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a1ac7623;msg_a1ac7623a59851be;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a1ac7623a59851be6109fdc6eea5513b9ea4b6d274f339b67906f1ab00947772;Sehr gut: Population, Exposition, Vergleich und Outcome sind definiert.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a1c5ae7b;msg_a1c5ae7bcb34bbf4;runtime_ui;javascript_literal;"script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; +14 more";review;True;a1c5ae7bcb34bbf48104488eff8deede31b059aceceab562a6aace384f7fd64f;Problem;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a1d147b8;msg_a1d147b87d95c0ab;runtime_ui;javascript_literal;"script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string";translatable;True;a1d147b87d95c0ab01aa49268a05362e4017f2979346965667762cfb2216382f;Fusionsdiagnostik in der MTB-Kernaussage korrekt einordnen;MTB;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a1e44033;msg_a1e44033b87490cb;runtime_ui;javascript_literal;script[0] line 209 global/string;translatable;True;a1e44033b87490cbf0963dd40ff69c19d72e7c705df34053e9bdf703b4afcbe6;Process decision;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a1e7a0fe;msg_a1e7a0fe7bf6110e;runtime_ui;javascript_literal;script[4] line 202 global/string;translatable;True;a1e7a0fe7bf6110ee5c73774841c5e70a61929db1d77877d6c4f7f38f54e450a;Valider fokussierter CRC-Pfad: RAS/BRAF/MMR/MSI/MLH1-Kontext vollständig.;BRAF | MLH1 | MSI;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a2a01742;msg_a2a01742e85cfa11;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a2a01742e85cfa114ca3ed43fda7a18fa7b96bbfc452f08f7215cb03e2aad6db;Abweichung: unvollständiger Laborbucheintrag;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a30fd4fd;msg_a30fd4fd364b9ff5;runtime_ui;javascript_literal;"script[0] line 4 global/string; script[0] line 136 buildReport/string; script[0] line 743 global/string";protected;True;a30fd4fd364b9ff51c96c34a93d4936e00a075fc2ae27b312348afaebc1d2bc5;DNA-NGS;DNA | NGS | DNA-NGS;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a32392a7;msg_a32392a75f2c1bf2;runtime_ui;javascript_literal;script[0] line 1626 global/string;translatable;True;a32392a75f2c1bf290bdf6c867e731c0db369d3323ccdc778aa0fdec6f5a55d8;Harmonisierte Fallbibliothek mit Kursmodus, lokalem Fortschritt, Kursbericht, Clinical-Reasoning-Gates, Score-Caps und Method Rules.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a34fea45;msg_a34fea45567d171c;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a34fea45567d171c64f4943c430721fadca08292e65dd8fe373e9711e1e952b5;Optimale Lösung: Schnelle TKI-Therapie vs. Immuncheckpoint-Strategie – mit fallgerechter Methodenkombination, Material-/QC-Bewertung und klarer MTB-Kommunikation.;MTB | QC;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a36d1cb4;msg_a36d1cb449a384c6;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a36d1cb449a384c652a7332b95d77a82592071dc48aa5f310f124a9439b58847;Unbequeme negative Analysen aus der Story entfernen.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a43f1ee3;msg_a43f1ee3876b24d3;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a43f1ee3876b24d38d829c8fd4ba45c21c7af7ebdedd124a57791153021e30fc;Kommunikation/Schulung der betroffenen Personen dokumentiert;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a44576db;msg_a44576db1ecaf946;runtime_ui;javascript_literal;"script[0] line 4 global/string; script[0] line 4 global/string";translatable;True;a44576db1ecaf946fde40ac80a076e96c2cfc12a7f86bd74bcfa09612965726d;FFPE-Block alt, Tumoranteil niedrig, DNA schlecht;DNA | FFPE;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a45f46a9;msg_a45f46a90c79da32;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a45f46a90c79da329ffc2879203af34b8e03b0713e260bf2f8096cd47b8a8074;Integrierte Interpretation vollständig: Warum TKI/IO-Kombination plausibel ist Die gewählten Methoden beantworten die Kernfrage mit angemessener Aussagekraft und Limitationen.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a47a3cfd;msg_a47a3cfd762f4efd;runtime_ui;javascript_literal;"script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; +11 more";translatable;True;a47a3cfd762f4efdbd4eb43ea2bd272d0655edfd01e6fd1105e0b9b8fe649e70;Primären Endpunkt und explorative Zusatzendpunkte trennen;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a4ab0e04;msg_a4ab0e046ae84832;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a4ab0e046ae84832a3eb5c72245740d40e551e96c3b3de58cfd2a9662e4139b0;dMMR/MSI-H als zentralen prädiktiven IO-Marker nennen;MSI | MSI-H;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a4d73c75;msg_a4d73c759212a7df;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a4d73c759212a7dfbd415845cddbfd9d44056863f65cdcbdedb76efba773cd8b;Integrierte Interpretation vollständig: Warum ist PD-1 allein wahrscheinlich schwach? Die gewählten Methoden beantworten die Kernfrage mit angemessener Aussagekraft und Limitationen.;PD-1;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a55955b7;msg_a55955b7ba95e79d;runtime_ui;javascript_literal;script[4] line 199 global/string;translatable;True;a55955b7ba95e79dca96265f586f7aef1b17a883b550ce459a305e698570b52e;MMR/MSI-H als IO-relevant genannt;MSI | MSI-H;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a573e5d3;msg_a573e5d349280a39;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a573e5d349280a398225b83afe4ccd07351c2192fef8c2b77c347ee57a095c98;Calling-/Filtering-Änderungen sind befundkritischer.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a583fc09;msg_a583fc0975075cf4;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a583fc0975075cf4545bd02e438571f2f400e5bb86ee33b94032a5c341530c29;KIT/PDGFRA-Status steuert TKI-Auswahl und Primärresistenz-Kontext.;KIT | PDGFRA;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a5c14a4d;msg_a5c14a4d277f650f;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a5c14a4d277f650f3edd6c09030df0d71f78698f21e9e67ff5f846b5f82410fd;Zu eng und instabil: Einzel-p-Wert ohne biologischen Kontext ist selten robust.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a5e1d824;msg_a5e1d82411ba7a25;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a5e1d82411ba7a255104e71a9c2dad053c6d6bebb46c497a67247b159d8686cf;Referenz-/Verifizierungsdatensatz für Version 4.1 nachziehen;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a632f8c5;msg_a632f8c5f4e9862f;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a632f8c5f4e9862f7b66afb1589bf196e318e4a455479f9177ff48a4966d2885;Bulk-RNA-Seq als Discovery-Methode, aber mit klarer Primärfrage und QC-Plan.;QC | RNA;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a6373120;msg_a637312009eb2fa0;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a637312009eb2fa06679b2a423cf29d1c8bd405357d36cff532a6233c160e366;Coverage-/QC-Review in der MTB-Kernaussage korrekt einordnen;MTB | QC;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a66529a1;msg_a66529a1b0d6dd16;runtime_ui;javascript_literal;script[0] line 4 global/string;review;True;a66529a1b0d6dd16fa30b424bf39c7f6d6e0d2db16f44081e6796c5bf5a59260;Dringlichkeit;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a6bff2de;msg_a6bff2de954e29cf;runtime_ui;javascript_literal;"script[0] line 4 global/string; script[0] line 4 global/string";translatable;True;a6bff2de954e29cf84a019b3162a2256e20065924ec401572f14daff15d5db07;Automatischer Report klassifiziert VUS als „actionable“;VUS;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a757bf1d;msg_a757bf1deda06dcf;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a757bf1deda06dcfebee028708e998650d8686479b0835962a37b0fb8d92b229;Auffälligkeit;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a7d02de7;msg_a7d02de73167a443;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a7d02de73167a44366d1baba8c37e747dd1f4e8f3507e8f14b1fcdb80797ae38;Run-ID, Kontrollbefunde, betroffene Proben, Reagenzienlots und Auswerteversionen sind rückverfolgbar.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a7d8871b;msg_a7d8871b69141e30;runtime_ui;javascript_literal;script[0] line 4 global/string;translatable;True;a7d8871b69141e30b2c8bc92964cf283b9f0300dcbce45b82129317188070739;Richtig: PCR-Produkte und Post-PCR-Bereiche sind klassische Kontaminationsquellen.;PCR;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
runtime.global.a8041747;msg_a80417479cfb5cbd;runtime_ui;javascript_literal;"script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; script[0] line 4 global/string; +7 more";translatable;True;a80417479cfb5cbd07b3a8f773593b3a0c4c9a586dd0d2a5d302cd18e49f9ddf;Patientensicherheit, Befundvalidität oder Auditfähigkeit potenziell gefährdet.;;"Audit candidate outside structured stores; requires semantic wiring review before full translation.";;;;;
